Date,Open,High,Low,Close*,Adj Close**,Volume
12/15/22,77.37,77.77,75.33,76.11,76.11,224663
12/14/22,75.27,77.75,74.9,77.28,77.28,292488
12/13/22,73.29,76.37,73.21,75.39,75.39,352858
12/12/22,71.79,73.99,70.25,73.17,73.17,323553
12/09/22,71.85,72.92,70.08,71.02,71.02,356722
12/08/22,72.38,75.44,71.12,71.46,71.46,474459
12/07/22,74.55,75.38,71.75,72.01,72.01,392236
12/06/22,77.35,77.88,73.41,74.25,74.25,380598
12/05/22,79.99,82.72,76.77,76.93,76.93,346657
12/02/22,81.47,82.22,79.65,79.98,79.98,280235
12/01/22,80.4,83.34,79.93,81.22,81.22,321432
11/30/22,79,81.38,78.4,80.55,80.55,287534
11/29/22,76.54,79.65,76.29,78.2,78.2,381869
11/28/22,75.93,77.84,73.6,77.24,77.24,405033
11/25/22,77.51,79.9,76.22,76.28,76.28,266451
11/23/22,81.08,81.95,76.83,77.94,77.94,379145
11/22/22,80.22,82.36,79.85,80.95,80.95,269615
11/21/22,80.3,80.3,75.08,79.73,79.73,475104
11/18/22,82.09,82.64,77.24,80.08,80.08,96583
11/17/22,85.22,85.45,81.4,81.64,81.64,138476
11/16/22,86.89,87.51,84.2,85.59,85.59,225668
11/15/22,85.25,88.68,84.06,86.92,86.92,331709
11/14/22,89.02,89.84,85.15,85.87,85.87,315450
11/11/22,86.27,90.1,86.18,88.96,88.96,301664
11/10/22,85.85,87.35,84.7,86.47,86.47,340007
11/09/22,88.57,89.24,85.5,85.83,85.83,388301
11/08/22,91.87,92.17,88.52,88.91,88.91,344223
11/07/22,91,93.74,90.4,91.79,91.79,322419
11/04/22,87.9,92.87,87.82,92.61,92.61,354060
11/03/22,89.35,89.67,87.6,88.17,88.17,239816
11/02/22,88.62,90.36,87.72,90,90,280961
11/01/22,86.43,89.45,85.92,88.37,88.37,274321
10/31/22,88.39,88.65,85.3,86.53,86.53,285342
10/28/22,88.67,88.76,87.08,87.9,87.9,263404
10/27/22,88.26,89.79,87.33,89.08,89.08,292556
10/26/22,85.07,88.41,84.14,87.91,87.91,287182
10/25/22,84.88,86.03,83.06,85.32,85.32,240441
10/24/22,85.24,85.92,82.63,84.58,84.58,250726
10/21/22,85.07,85.9,83.15,85.05,85.05,272803
10/20/22,85.94,88.17,85.22,85.98,85.98,338344
10/19/22,83.69,86.2,82.59,85.55,85.55,71309
10/18/22,85.7,86.51,82.09,82.82,82.82,97304
10/17/22,85.59,87.12,84.61,85.46,85.46,172020
10/14/22,89.27,89.73,85.2,85.61,85.61,237026
10/13/22,87.08,89.66,85.56,89.11,89.11,298032
10/12/22,88.67,90.07,86.28,87.27,87.27,332271
10/11/22,91.14,91.35,87.91,89.35,89.35,333158
10/10/22,93.48,93.64,90.54,91.13,91.13,289508
10/07/22,88.93,93.31,88,92.64,92.64,429162
10/06/22,88.08,89.07,87.04,88.45,88.45,235296
10/05/22,86.37,88.42,85.42,87.76,87.76,329790
10/04/22,83.22,86.98,83.22,86.52,86.52,302549
10/03/22,81.02,84.56,80.87,83.63,83.63,287168
09/30/22,81.74,82.56,79.14,79.49,79.49,253154
09/29/22,81.9,82.94,80.34,81.23,81.23,286126
09/28/22,78.08,82.34,76.55,82.15,82.15,324678
09/27/22,76.47,79.51,76.42,78.5,78.5,283614
09/26/22,79.23,80.31,76.25,76.71,76.71,280927
09/23/22,83.54,83.92,78.04,78.74,78.74,334271
09/22/22,83.07,86,82.4,83.49,83.49,303492
09/21/22,84.25,86.68,82.49,82.94,82.94,339683
09/20/22,85.61,86.45,83.52,84.45,84.45,279813
09/19/22,85.21,86.22,82.1,85.73,85.73,59626
09/16/22,85.16,86.59,84.27,85.11,85.11,87829
09/15/22,88.91,89.15,84.53,85.1,85.1,235358
09/14/22,87.94,90.19,86.18,88.48,88.48,335381
09/13/22,88.09,89.31,85.06,87.31,87.31,347998
09/12/22,86.25,89.1,85.16,87.78,87.78,275104
09/09/22,82.8,87.2,82.71,86.79,86.79,305188
09/08/22,81.91,84.25,81.2,83.54,83.54,342763
09/07/22,86.93,87.76,81.5,81.94,81.94,380781
09/06/22,86.84,90.39,86.18,86.88,86.88,420255
09/05/22,-,-,-,-,-,-
09/02/22,86.56,89.66,86.35,86.87,86.87,277533
09/01/22,88.83,89.63,85.98,86.61,86.61,305106
08/31/22,92.31,92.73,88.27,89.55,89.55,344147
08/30/22,96.9,97.66,90.54,91.64,91.64,386272
08/29/22,92.96,97.37,92.29,97.01,97.01,283463
08/26/22,93.06,94.02,91.08,93.06,93.06,288392
08/25/22,95.35,95.76,92.29,92.52,92.52,279877
08/24/22,93.78,95.4,92.79,94.89,94.89,320388
08/23/22,90.55,94.22,90.42,93.74,93.74,285607
08/22/22,89.65,91.26,86.6,90.23,90.23,352665
08/19/22,90.39,92.09,88.38,90.77,90.77,58714
08/18/22,87.39,91.46,87.32,90.5,90.5,80029
08/17/22,87.1,89.16,85.88,88.11,88.11,230346
08/16/22,87.93,90.65,85.73,86.53,86.53,305366
08/15/22,91.94,92.1,86.82,89.41,89.41,275443
08/12/22,94.09,94.81,91.16,92.09,92.09,264953
08/11/22,91.55,95.05,91.24,94.34,94.34,341234
08/10/22,90.51,92.43,87.66,91.93,91.93,383766
08/09/22,90.69,92.65,89.05,90.5,90.5,347045
08/08/22,88.46,90.89,87.22,90.76,90.76,340157
08/05/22,88.06,90.76,87.01,89.01,89.01,350016
08/04/22,90.95,91.9,87.55,88.54,88.54,334931
08/03/22,93.83,96.57,90.38,90.66,90.66,395099
08/02/22,93.75,96.47,92.59,94.42,94.42,328538
08/01/22,98.46,98.65,92.42,93.89,93.89,365293
07/29/22,97.3,101.88,96.41,98.62,98.62,349374
07/28/22,98.17,99.84,96.04,96.42,96.42,318403
07/27/22,95.6,98.59,94.3,97.26,97.26,321903
07/26/22,96.33,99,94.76,94.98,94.98,310043
07/25/22,95.1,96.94,93.01,96.7,96.7,278998
07/22/22,96.51,97.95,94.23,94.7,94.7,307568
07/21/22,99.91,99.99,94.59,96.35,96.35,318911
07/20/22,103.6,104.39,101.51,102.26,102.26,315620
07/19/22,102,104.46,99.85,104.22,104.22,63149
07/18/22,97.27,102.8,95.85,102.6,102.6,84669
07/15/22,96.39,99.03,94.57,97.59,97.59,240766
07/14/22,96.57,97,90.56,95.78,95.78,387528
07/13/22,95.89,97.96,93.67,96.3,96.3,347193
07/12/22,103.46,103.49,95.35,95.84,95.84,398552
07/11/22,104.79,105.05,100.89,104.09,104.09,348566
07/08/22,102.22,105.24,101.51,104.79,104.79,327461
07/07/22,98.22,104.48,96.57,102.73,102.73,379861
07/06/22,100.36,102.14,95.1,98.53,98.53,444106
07/05/22,108.8,111.45,97.43,99.5,99.5,594215
07/04/22,-,-,-,-,-,-
07/01/22,106.01,109.34,104.56,108.43,108.43,305338
06/30/22,109.7,110.45,105.1,105.76,105.76,362890
06/29/22,111.86,114.05,109.22,109.78,109.78,322060
06/28/22,110.18,112.22,109.62,111.76,111.76,306748
06/27/22,107.22,110.54,105.6,109.57,109.57,282914
06/24/22,103.99,108.58,103.64,107.62,107.62,321591
06/23/22,104.42,107.05,102.32,104.27,104.27,346362
06/22/22,109.54,109.76,101.53,106.19,106.19,432724
06/21/22,110.58,112.47,108.72,110.65,110.65,427262
06/20/22,110.58,110.95,108.72,110.27,110.27,103149
06/17/22,117.08,118.97,108.25,109.56,109.56,103149
06/16/22,115.98,118.08,112.31,117.59,117.59,162543
06/15/22,119.07,119.61,114.6,115.31,115.31,301750
06/14/22,121.09,123.68,116.62,118.93,118.93,366320
06/13/22,120.19,122.25,117.47,120.93,120.93,372403
06/10/22,121.46,122.75,118.33,120.67,120.67,352906
06/09/22,122.43,122.72,120.79,121.51,121.51,293295
06/08/22,119.79,123.18,119.3,122.11,122.11,340591
06/07/22,119.1,120.36,117.14,119.41,119.41,341694
06/06/22,120.82,120.99,117.63,118.5,118.5,246825
06/03/22,117.55,120.46,115.23,118.87,118.87,240831
06/02/22,114.8,117.77,111.2,116.87,116.87,327600
06/01/22,115.4,117.87,114.58,115.26,115.26,290530
05/31/22,114.96,119.98,114.15,114.67,114.67,440796
05/30/22,-,-,-,-,-,-
05/27/22,114.2,115.3,112.85,115.07,115.07,217281
05/26/22,110.69,114.83,110.27,114.09,114.09,234752
05/25/22,110.39,111.68,109.23,110.33,110.33,191370
05/24/22,110.41,111.43,108.61,109.77,109.77,224794
05/23/22,110.56,111.96,109.15,110.29,110.29,215623
05/20/22,111.45,114.04,110.85,113.23,113.23,229930
05/19/22,109.09,112.62,105.13,112.21,112.21,68511
05/18/22,113.66,115.42,108.46,109.59,109.59,103669
05/17/22,113.87,115.56,111.75,112.4,112.4,252630
05/16/22,110.98,114.9,108.11,114.2,114.2,289127
05/13/22,106.65,110.64,106.29,110.49,110.49,240989
05/12/22,105.63,107.37,102.66,106.13,106.13,323547
05/11/22,99,106.44,98.2,105.71,105.71,382701
05/10/22,102.65,104.16,98.86,99.76,99.76,389750
05/09/22,110.43,110.49,102.13,103.09,103.09,368183
05/06/22,108.7,111.18,107.24,109.77,109.77,294278
05/05/22,107.58,111.37,106.45,108.26,108.26,286916
05/04/22,103.5,108.61,102.95,107.81,107.81,272909
05/03/22,105.08,105.8,102.1,102.41,102.41,239266
05/02/22,104,105.94,100.28,105.17,105.17,261878
04/29/22,105.17,107.99,103.78,104.69,104.69,294386
04/28/22,102.11,105.68,100.13,105.36,105.36,312064
04/27/22,101.76,102.99,99.8,102.02,102.02,278781
04/26/22,98.64,102.78,97.06,101.7,101.7,351850
04/25/22,101.38,101.55,95.28,98.54,98.54,328153
04/22/22,104.07,104.22,101.06,102.07,102.07,246116
04/21/22,102.5,105.42,102.01,103.79,103.79,280321
04/20/22,103.05,104.16,100.7,102.75,102.75,299028
04/19/22,107.75,108.92,102.1,102.56,102.56,71792
04/18/22,107.03,109.81,106,108.21,108.21,68489
04/14/22,104.2,107.64,102.12,106.95,106.95,244952
04/13/22,100.91,104.47,99.87,104.25,104.25,312502
04/12/22,95.17,101.35,94.84,100.6,100.6,329037
04/11/22,98.4,98.52,92.93,94.29,94.29,315873
04/08/22,97.17,98.76,95.29,98.26,98.26,310082
04/07/22,97.16,98.82,93.81,96.03,96.03,367318
04/06/22,101.24,104.02,95.73,96.23,96.23,366036
04/05/22,103.66,105.59,99.88,101.96,101.96,280283
04/04/22,98.95,103.94,98.05,103.28,103.28,288131
04/01/22,101.23,101.75,97.78,99.27,99.27,324777
03/31/22,107.45,107.8,99.66,100.28,100.28,450845
03/30/22,105.24,108.75,104.55,107.82,107.82,284544
03/29/22,103.47,107.84,98.44,104.24,104.24,387200
03/28/22,112.92,112.93,102.83,105.96,105.96,372251
03/25/22,111.75,114.12,108.68,113.9,113.9,320304
03/24/22,114.47,116.64,110.61,112.34,112.34,307238
03/23/22,108.85,115.4,108.38,114.93,114.93,289182
03/21/22,112.9,115.01,109.3,111.76,111.76,318629
03/21/22,105.13,112.69,104.08,112.12,112.12,77217
03/18/22,103.62,106.28,102.3,104.7,104.7,74247
03/17/22,95.34,104.24,94.85,102.98,102.98,210763
03/16/22,95.23,99.22,94.07,95.04,95.04,293947
03/15/22,102.28,102.58,93.53,96.44,96.44,401690
03/14/22,109.42,109.72,99.76,103.01,103.01,344184
03/11/22,105.99,110.29,104.48,109.33,109.33,368194
03/10/22,110.41,114.88,105.53,106.02,106.02,437924
03/09/22,124.66,126.84,103.63,108.7,108.7,594773
03/08/22,120.67,129.44,117.07,123.7,123.7,583106
03/07/22,121.33,130.5,115.54,119.4,119.4,576022
03/04/22,107.96,116.02,107.25,115.68,115.68,493875
03/03/22,111.33,116.57,106.43,107.67,107.67,592031
03/02/22,107.12,112.51,105.18,110.6,110.6,651853
03/01/22,96.09,106.78,95.32,103.41,103.41,698814
02/28/22,94.99,99.1,94.43,95.72,95.72,490796
02/25/22,93.32,95.64,90.06,91.59,91.59,523793
02/24/22,92.52,100.54,91.45,92.81,92.81,872244
02/23/22,91.74,93.9,90.64,92.1,92.1,440574
02/22/22,91.75,96,90.35,92.35,92.35,789041
02/18/22,91.63,92.66,89.03,91.07,91.07,150382
02/17/22,90.9,93.36,90.62,91.76,91.76,212552
02/16/22,92.21,95.01,90,93.66,93.66,401453
02/15/22,94.83,95.17,90.66,92.07,92.07,442641
02/14/22,93.91,95.82,92.09,95.46,95.46,467071
02/11/22,90,94.66,89.19,93.1,93.1,554423
02/10/22,90.01,91.74,89.03,89.88,89.88,492091
02/09/22,89.86,90.58,88.41,89.66,89.66,445618
02/08/22,91.64,91.68,88.51,89.36,89.36,467386
02/07/22,91.82,92.73,90.73,91.32,91.32,497754
02/04/22,90.19,93.17,90.07,92.31,92.31,410926
02/03/22,87.98,90.45,86.75,90.27,90.27,465771
02/02/22,88.35,89.72,87.1,88.26,88.26,456863
02/01/22,88.15,88.87,86.55,88.2,88.2,376841
01/31/22,87.45,88.39,86.34,88.15,88.15,359080
01/28/22,87.5,88.84,86.44,86.82,86.82,436172
01/27/22,87.15,88.54,86.2,86.61,86.61,427804
01/26/22,85.26,87.95,85.01,87.35,87.35,459642
01/25/22,84.15,85.71,82.99,85.6,85.6,507219
01/24/22,84.91,86.09,81.9,83.31,83.31,511695
01/21/22,84.57,85.56,82.78,85.14,85.14,509103
01/20/22,86.23,87.82,86,86.9,86.9,532202
01/19/22,86.61,87.91,85.77,86.96,86.96,113153
01/18/22,84.32,86.63,83.5,85.43,85.43,163643
01/14/22,81.73,84.45,81.58,83.82,83.82,364442
01/13/22,82.82,82.94,81.39,82.12,82.12,364769
01/12/22,81.38,83.1,81.17,82.64,82.64,420619
01/11/22,78.42,81.59,78.36,81.22,81.22,481815
01/10/22,78.88,79.45,77.83,78.23,78.23,389956
01/07/22,79.62,80.47,78.52,78.9,78.9,414434
01/06/22,77.24,80.24,76.73,79.46,79.46,476665
01/05/22,77.18,78.58,76.51,77.85,77.85,397898
01/04/22,76.02,77.64,75.7,76.99,76.99,372848
01/03/22,75.69,76.46,74.27,76.08,76.08,317628
12/31/21,76.66,77.08,74.95,75.21,75.21,237118
12/30/21,76.58,77.44,75.78,76.99,76.99,231163
12/29/21,76.04,77.37,75.36,76.56,76.56,283557
12/28/21,75.97,76.92,75.53,75.98,75.98,249728
12/27/21,73.38,76.09,72.57,75.57,75.57,268490
12/23/21,73.03,73.95,72.27,73.79,73.79,270223
12/22/21,71.27,73.16,70.8,72.76,72.76,306709
12/21/21,69.21,71.55,68.56,71.12,71.12,358779
12/20/21,70.07,70.07,66.04,68.23,68.23,492217
12/17/21,71.92,72.26,69.89,70.86,70.86,78125
12/16/21,71.48,72.99,71.03,72.38,72.38,142541
12/15/21,70.35,71.66,69.39,70.87,70.87,294337
12/14/21,71.12,72.03,69.51,70.73,70.73,359454
12/13/21,72.04,73,70.71,71.29,71.29,406604
12/10/21,70.68,72.33,70.32,71.67,71.67,397883
12/09/21,72.52,73.34,70.39,70.94,70.94,393205
12/08/21,71.86,73,70.91,72.36,72.36,464846
12/07/21,69.72,73.03,69.52,72.05,72.05,496528
12/06/21,67.02,70.15,66.72,69.49,69.49,401060
12/03/21,67.5,69.22,65.6,66.26,66.26,449974
12/02/21,65.63,67.49,62.43,66.5,66.5,668293
12/01/21,67.01,69.49,64.84,65.57,65.57,602447
11/30/21,70.04,71.22,64.43,66.18,66.18,722475
11/29/21,69.23,72.93,68.86,69.95,69.95,675090
11/26/21,78.34,78.65,67.4,68.15,68.15,844630
11/25/21,78.34,78.65,77.76,78.03,78.03,328848
11/24/21,78.48,79.23,77.98,78.39,78.39,328848
11/23/21,76.46,78.86,75.3,78.5,78.5,506987
11/22/21,75.75,77.16,74.76,76.75,76.75,465768
11/19/21,78.76,79.92,75.37,76.1,76.1,623448
11/18/21,78.34,79.36,77.08,79.01,79.01,83984
11/17/21,80.54,80.69,77.69,78.36,78.36,174471
11/16/21,80.93,81.81,80.03,80.76,80.76,325668
11/15/21,80.66,81.2,79.3,80.88,80.88,343484
11/12/21,81.21,81.62,79.78,80.79,80.79,390304
11/11/21,81.41,82.33,80.2,81.59,81.59,475436
11/10/21,84.53,84.97,80.81,81.34,81.34,555215
11/09/21,82.16,84.63,81.78,84.15,84.15,504832
11/08/21,81.13,82.67,81.05,81.93,81.93,393953
11/05/21,79.37,81.8,78.96,81.27,81.27,531054
11/04/21,80.18,83.42,78.25,78.81,78.81,701119
11/03/21,83.07,83.08,79.69,80.86,80.86,546577
11/02/21,83.87,84.41,82.92,83.91,83.91,429608
11/01/21,83.36,84.88,82.74,84.05,84.05,412309
10/29/21,83.09,83.74,81.41,83.57,83.57,507309
10/28/21,82.25,83.21,80.58,82.81,82.81,491585
10/27/21,84.39,84.51,82.01,82.66,82.66,529952
10/26/21,83.72,84.88,82.97,84.65,84.65,467716
10/25/21,83.98,85.41,83.39,83.76,83.76,568725
10/22/21,82.61,84.22,81.76,83.76,83.76,465355
10/21/21,83.58,83.96,80.79,82.5,82.5,567503
10/20/21,83.34,84.25,81.3,83.87,83.87,530693
10/19/21,82.37,83.74,81.8,82.96,82.96,82607
10/18/21,82.6,83.87,81.84,82.44,82.44,134098
10/15/21,81.48,82.66,81.39,82.28,82.28,277953
10/14/21,80.59,81.68,80.38,81.31,81.31,399813
10/13/21,80.58,81.04,79.42,80.44,80.44,487220
10/12/21,80.5,81.62,79.47,80.64,80.64,598181
10/11/21,79.59,82.18,79.55,80.52,80.52,653756
10/08/21,78.86,80.11,78.63,79.35,79.35,662010
10/07/21,77,78.89,74.96,78.3,78.3,545008
10/06/21,79.04,79.78,76.83,77.43,77.43,459055
10/05/21,77.58,79.48,77.47,78.93,78.93,449617
10/04/21,75.9,78.38,75.32,77.62,77.62,458006
10/01/21,75.12,75.99,74.23,75.88,75.88,388996
09/30/21,74.78,76.07,73.14,75.03,75.03,583189
09/29/21,74.38,75.79,73.74,74.83,74.83,424193
09/28/21,75.43,76.67,74.24,75.29,75.29,476143
09/27/21,74.19,75.75,74.16,75.45,75.45,417829
09/24/21,73.24,74.27,72.81,73.98,73.98,350382
09/23/21,71.97,73.5,71.61,73.3,73.3,403405
09/22/21,70.85,72.3,70.64,72.23,72.23,381061
09/21/21,70.59,71.63,69.67,70.56,70.56,393403
09/20/21,71.92,72.08,69.86,70.29,70.29,75837
09/17/21,72.62,72.72,71.21,71.97,71.97,119933
09/16/21,72.65,72.99,71.53,72.61,72.61,298412
09/15/21,70.76,73.14,70.65,72.61,72.61,418665
09/14/21,70.64,71.22,69.98,70.46,70.46,414231
09/13/21,69.74,70.97,69.51,70.45,70.45,390939
09/10/21,67.97,69.96,67.68,69.72,69.72,411079
09/09/21,69.36,69.89,67.56,68.14,68.14,556451
09/08/21,68.37,69.75,68.31,69.3,69.3,389325
09/07/21,69.11,69.48,67.64,68.35,68.35,481704
09/03/21,69.76,70.53,69.05,69.29,69.29,313086
09/02/21,68.29,70.61,67.84,69.99,69.99,403314
09/01/21,68.55,69.24,67.12,68.59,68.59,399497
08/31/21,69.18,69.34,68.16,68.5,68.5,325853
08/30/21,69.3,69.64,67.67,69.21,69.21,360797
08/27/21,67.75,69.05,67.52,68.74,68.74,326056
08/26/21,68,68.31,67.02,67.42,67.42,344286
08/25/21,67.63,68.54,66.92,68.36,68.36,353742
08/24/21,65.54,67.8,65.41,67.54,67.54,335888
08/23/21,61.96,66,61.74,65.64,65.64,397290
08/20/21,64.05,64.1,62.11,62.32,62.32,365009
08/19/21,64.58,64.76,62.63,63.69,63.69,88237
08/18/21,66.58,67.48,64.34,65.46,65.46,121197
08/17/21,67.43,67.72,66.33,66.59,66.59,235303
08/16/21,68.13,68.14,65.73,67.29,67.29,334844
08/13/21,68.91,69.22,67.77,68.44,68.44,272033
08/12/21,69.36,69.62,68.46,69.09,69.09,352465
08/11/21,68.51,69.45,66.67,69.25,69.25,513292
08/10/21,66.85,68.9,66.56,68.29,68.29,452126
08/09/21,67.88,67.9,65.15,66.48,66.48,598381
08/06/21,69.14,70.18,67.8,68.28,68.28,537136
08/05/21,68.06,69.35,67.61,69.09,69.09,416331
08/04/21,70.32,70.81,67.85,68.15,68.15,582924
08/03/21,71.52,71.96,69.19,70.56,70.56,509938
08/02/21,73.91,73.95,70.55,71.26,71.26,448200
07/30/21,73.41,74.23,72.93,73.95,73.95,303700
07/29/21,72.4,73.68,72.26,73.62,73.62,294462
07/28/21,71.9,72.6,71.7,72.39,72.39,318911
07/27/21,72.22,72.33,71.08,71.65,71.65,333123
07/26/21,72.18,72.43,70.56,71.91,71.91,395743
07/23/21,71.71,72.21,71.39,72.07,72.07,274778
07/22/21,70.22,72.03,69.86,71.91,71.91,435181
07/21/21,66.45,70.51,66.44,70.3,70.3,503030
07/20/21,66.6,67.65,65.21,67.42,67.42,561629
07/19/21,71.49,71.67,65.63,66.42,66.42,82565
07/16/21,71.48,72.3,70.41,71.81,71.81,133926
07/15/21,72.96,72.96,71.4,71.65,71.65,368679
07/14/21,75.17,75.44,72.21,73.13,73.13,528360
07/13/21,74.18,75.52,73.68,75.25,75.25,444078
07/12/21,74.74,74.93,73.16,74.1,74.1,397931
07/09/21,73.26,74.76,72.72,74.56,74.56,422154
07/08/21,72.17,73.26,70.76,72.94,72.94,529690
07/07/21,73.85,74.86,71.07,72.2,72.2,607971
07/06/21,75.35,76.98,72.94,73.37,73.37,714044
07/02/21,75.02,75.62,74.41,75.16,75.16,377531
07/01/21,73.5,76.22,73.39,75.23,75.23,615678
06/30/21,73.47,74.14,72.82,73.47,73.47,383626
06/29/21,72.78,73.81,71.97,72.98,72.98,321448
06/28/21,73.99,74.45,72.62,72.91,72.91,354701
06/25/21,73.32,74.18,72.85,74.05,74.05,364721
06/24/21,73.28,73.61,72.32,73.3,73.3,334833
06/23/21,72.91,74.25,72.82,73.08,73.08,429207
06/22/21,73.41,73.95,72.94,73.06,73.06,498555
06/21/21,71.52,73.96,71.15,73.66,73.66,123662
06/18/21,71.1,72.17,70.16,71.64,71.64,139584
06/17/21,71.65,72.3,69.77,71.04,71.04,373780
06/16/21,72.45,72.99,71.61,72.15,72.15,426775
06/15/21,71.16,72.49,70.81,72.12,72.12,336035
06/14/21,70.65,71.78,70.65,70.88,70.88,319639
06/11/21,70.1,71.24,69.68,70.91,70.91,563575
06/10/21,69.76,70.65,68.68,70.29,70.29,492464
06/09/21,70.01,70.62,69.46,69.96,69.96,410820
06/08/21,69.29,70.27,68.47,70.05,70.05,441302
06/07/21,69.52,70,68.93,69.23,69.23,365621
06/04/21,68.91,69.76,68.33,69.62,69.62,326250
06/03/21,68.76,69.4,68.19,68.81,68.81,351367
06/02/21,67.99,69,67.78,68.83,68.83,332995
06/01/21,66.68,68.87,66.41,67.72,67.72,570985
05/28/21,66.95,67.52,66.17,66.32,66.32,390461
05/27/21,66.16,66.92,65.47,66.85,66.85,337542
05/26/21,66.04,66.43,65.25,66.21,66.21,376207
05/25/21,66.02,66.51,65.41,66.07,66.07,497394
05/24/21,63.87,66.14,63.63,66.05,66.05,466647
05/21/21,61.89,64.07,61.56,63.58,63.58,530831
05/20/21,63.39,63.96,61.89,62.05,62.05,524168
05/19/21,65.28,65.35,61.95,63.36,63.36,101902
05/18/21,66.33,67.01,64.11,65.49,65.49,167348
05/17/21,65.5,66.43,64.83,66.27,66.27,268476
05/14/21,63.83,65.62,63.33,65.37,65.37,383749
05/13/21,65.75,65.81,63.09,63.82,63.82,547691
05/12/21,65.46,66.63,64.97,66.08,66.08,508519
05/11/21,64.9,65.5,63.68,65.28,65.28,514949
05/10/21,65.57,65.75,63.95,64.92,64.92,448337
05/07/21,64.9,65.24,63.9,64.9,64.9,431417
05/06/21,65.27,65.98,64.5,64.71,64.71,389214
05/05/21,66.45,66.76,64.92,65.63,65.63,460066
