Date,Open,High,Low,Close*,Adj Close**,Volume
01/17/23,85.44,86.82,83.86,85.92,85.92,36658
01/16/23,85.44,85.55,83.86,84.24,84.24,17857
01/13/23,83.95,85.49,83.49,85.28,85.28,17857
01/12/23,82.86,84.61,82.38,84.03,84.03,29360
01/11/23,79.59,82.97,79.3,82.67,82.67,29995
01/10/23,79.71,80.88,78.81,80.1,80.1,21541
01/09/23,78.48,81.37,78.34,79.65,79.65,29985
01/06/23,78.81,80.57,78.05,78.57,78.57,23767
01/05/23,78.09,79.96,77.61,78.69,78.69,28051
01/04/23,82.23,82.67,77.72,77.84,77.84,24772
01/03/23,86.04,87.02,81.77,82.1,82.1,27559
01/02/23,-,-,-,-,-,-
12/30/22,83.66,86.28,82.88,85.91,85.91,19375
12/29/22,82.86,82.91,81.3,82.26,82.26,20599
12/28/22,84.6,84.64,81.95,83.26,83.26,5384
12/27/22,84.46,85.67,83.66,84.33,84.33,7512
12/26/22,-,-,-,-,-,-
12/23/22,81.73,84.37,81.34,83.92,83.92,8621
12/22/22,82.37,83.86,80.68,80.98,80.98,16647
12/21/22,79.95,82.54,79.6,82.2,82.2,17234
12/20/22,80.28,80.9,78.3,79.99,79.99,19646
12/19/22,79.09,80.89,78.63,79.8,79.8,19676
12/16/22,81.34,81.76,78.28,79.04,79.04,24439
12/15/22,82.84,83.19,80.83,81.21,81.21,26470
12/14/22,80.34,83.14,80.13,82.7,82.7,27330
12/13/22,78.19,81.28,78.04,80.68,80.68,30052
12/12/22,76.67,78.58,75.26,77.99,77.99,23020
12/09/22,76.73,77.47,75.11,76.1,76.1,24479
12/08/22,77.49,79.18,75.76,76.15,76.15,33131
12/07/22,79.79,80.48,76.94,77.17,77.17,26919
12/06/22,83.09,83.67,78.71,79.35,79.35,26680
12/05/22,85.52,88.43,82.54,82.68,82.68,25039
12/02/22,87.13,87.89,85.19,85.57,85.57,23562
12/01/22,86.6,89.41,86.25,86.88,86.88,23123
11/30/22,83.58,85.82,83.51,85.43,85.43,23710
11/29/22,82.33,86,82.19,83.03,83.03,12182
11/28/22,83.8,84.05,80.64,83.19,83.19,12583
11/25/22,84.94,86.9,83.56,83.63,83.63,12021
11/23/22,88.41,89.54,84.12,85.41,85.41,27071
11/22/22,87.65,89.88,87.37,88.36,88.36,23782
11/21/22,87.8,88.04,82.32,87.45,87.45,39835
11/18/22,89.98,90.61,85.79,87.62,87.62,34614
