Date,Open,High,Low,Close,Adj Close,Volume
2021-04-08,0.012958,0.013051,0.012933,0.012960,0.012960,0
2021-04-09,0.013022,0.013024,0.012912,0.013022,0.013022,0
2021-04-12,0.012922,0.012980,0.012865,0.012922,0.012922,0
2021-04-13,0.012940,0.013191,0.012903,0.012938,0.012938,0
2021-04-14,0.013168,0.013255,0.013157,0.013172,0.013172,0
2021-04-15,0.013156,0.013179,0.012908,0.013155,0.013155,0
2021-04-16,0.013146,0.013277,0.013079,0.013144,0.013144,0
2021-04-19,0.013166,0.013197,0.013092,0.013166,0.013166,0
2021-04-20,0.013111,0.013173,0.012985,0.013111,0.013111,0
2021-04-21,0.012971,0.013102,0.012970,0.013017,0.013017,0
2021-04-22,0.013056,0.013256,0.013032,0.013060,0.013060,0
2021-04-23,0.013244,0.013395,0.013240,0.013244,0.013244,0
2021-04-26,0.013353,0.013400,0.013268,0.013350,0.013350,0
2021-04-27,0.013333,0.013374,0.013289,0.013338,0.013338,0
2021-04-28,0.013373,0.013418,0.013337,0.013373,0.013373,0
2021-04-29,0.013449,0.013481,0.013397,0.013447,0.013447,0
2021-04-30,0.013385,0.013426,0.013303,0.013382,0.013382,0
2021-05-03,0.013298,0.013401,0.013184,0.013298,0.013298,0
2021-05-04,0.013359,0.013387,0.013274,0.013352,0.013352,0
2021-05-05,0.013382,0.013406,0.013339,0.013381,0.013381,0
2021-05-06,0.013365,0.013471,0.013358,0.013368,0.013368,0
2021-05-07,0.013479,0.013605,0.013460,0.013479,0.013479,0
2021-05-10,0.013577,0.013601,0.013475,0.013592,0.013592,0
2021-05-11,0.013469,0.013545,0.013443,0.013463,0.013463,0
2021-05-12,0.013483,0.013528,0.013424,0.013483,0.013483,0
2021-05-13,0.013398,0.013545,0.013396,0.013405,0.013405,0
2021-05-14,0.013514,0.013565,0.013495,0.013514,0.013514,0
2021-05-17,0.013521,0.013560,0.013496,0.013521,0.013521,0
2021-05-18,0.013552,0.013588,0.013539,0.013553,0.013553,0
2021-05-19,0.013571,0.013600,0.013537,0.013574,0.013574,0
2021-05-20,0.013562,0.013618,0.013526,0.013563,0.013563,0
2021-05-21,0.013611,0.013636,0.013576,0.013611,0.013611,0
2021-05-24,0.013584,0.013624,0.013544,0.013585,0.013585,0
2021-05-25,0.013615,0.013661,0.013608,0.013617,0.013617,0
2021-05-26,0.013611,0.013654,0.013569,0.013611,0.013611,0
2021-05-27,0.013601,0.013643,0.013579,0.013598,0.013598,0
2021-05-28,0.013614,0.013661,0.013571,0.013617,0.013617,0
2021-05-31,0.013659,0.013669,0.013614,0.013662,0.013662,0
2021-06-01,0.013624,0.013679,0.013576,0.013624,0.013624,0
2021-06-02,0.013603,0.013676,0.013569,0.013603,0.013603,0
2021-06-03,0.013670,0.013691,0.013644,0.013671,0.013671,0
2021-06-04,0.013658,0.013741,0.013641,0.013658,0.013658,0
2021-06-07,0.013702,0.013746,0.013691,0.013698,0.013698,0
2021-06-08,0.013737,0.013828,0.013719,0.013738,0.013738,0
2021-06-09,0.013842,0.013893,0.013825,0.013842,0.013842,0
2021-06-10,0.013830,0.013949,0.013802,0.013831,0.013831,0
2021-06-11,0.013939,0.013978,0.013856,0.013939,0.013939,0
2021-06-14,0.013876,0.013897,0.013827,0.013877,0.013877,0
2021-06-15,0.013886,0.013947,0.013827,0.013885,0.013885,0
2021-06-16,0.013848,0.013960,0.013845,0.013849,0.013849,0
2021-06-17,0.013786,0.013875,0.013761,0.013781,0.013781,0
2021-06-18,0.013808,0.013878,0.013744,0.013814,0.013814,0
2021-06-21,0.013745,0.013747,0.013640,0.013737,0.013737,0
2021-06-22,0.013679,0.013697,0.013646,0.013682,0.013682,0
2021-06-23,0.013724,0.013824,0.013693,0.013725,0.013725,0
2021-06-24,0.013769,0.013863,0.013765,0.013768,0.013768,0
2021-06-25,0.013831,0.013887,0.013820,0.013832,0.013832,0
2021-06-28,0.013852,0.013871,0.013835,0.013848,0.013848,0
2021-06-29,0.013851,0.013862,0.013730,0.013850,0.013850,0
2021-06-30,0.013751,0.013768,0.013661,0.013751,0.013751,0
2021-07-01,0.013688,0.013738,0.013608,0.013688,0.013688,0
2021-07-02,0.013605,0.013675,0.013559,0.013613,0.013613,0
2021-07-05,0.013661,0.013661,0.013590,0.013658,0.013658,0
2021-07-06,0.013621,0.013670,0.013403,0.013625,0.013625,0
2021-07-07,0.013429,0.013529,0.013353,0.013423,0.013423,0
2021-07-08,0.013387,0.013415,0.013273,0.013387,0.013387,0
2021-07-09,0.013384,0.013484,0.013373,0.013385,0.013385,0
2021-07-12,0.013474,0.013475,0.013375,0.013467,0.013467,0
2021-07-13,0.013441,0.013536,0.013441,0.013447,0.013447,0
2021-07-14,0.013453,0.013526,0.013448,0.013453,0.013453,0
2021-07-15,0.013490,0.013506,0.013463,0.013490,0.013490,0
2021-07-16,0.013447,0.013512,0.013439,0.013447,0.013447,0
2021-07-19,0.013502,0.013502,0.013376,0.013503,0.013503,0
2021-07-20,0.013394,0.013450,0.013387,0.013394,0.013394,0
2021-07-21,0.013447,0.013537,0.013413,0.013450,0.013450,0
2021-07-22,0.013527,0.013590,0.013516,0.013524,0.013524,0
2021-07-23,0.013576,0.013609,0.013548,0.013577,0.013577,0
2021-07-26,0.013572,0.013580,0.013471,0.013573,0.013573,0
