Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,0.036239,0.036251,0.036239,0.036257,0.036257,0
2021-04-02,0.036363,0.036363,0.036363,0.036251,0.036251,0
2021-04-05,0.036342,0.036342,0.036264,0.036363,0.036363,0
2021-04-06,0.036495,0.036495,0.036294,0.036295,0.036295,0
2021-04-07,0.036494,0.036494,0.036094,0.036294,0.036294,0
2021-04-08,0.036038,0.036154,0.036038,0.036094,0.036094,0
2021-04-09,0.036327,0.036327,0.036173,0.036154,0.036154,0
2021-04-12,0.036186,0.036186,0.036123,0.036200,0.036200,0
2021-04-13,0.036004,0.036004,0.036004,0.036123,0.036123,0
2021-04-14,0.036096,0.036096,0.036096,0.036004,0.036004,0
2021-04-15,0.036098,0.036098,0.036098,0.036096,0.036096,0
2021-04-16,0.036050,0.036050,0.036050,0.036098,0.036098,0
2021-04-19,0.035989,0.036043,0.035934,0.036015,0.036015,0
2021-04-20,0.036023,0.036023,0.036023,0.036043,0.036043,0
2021-04-21,0.035844,0.035844,0.035844,0.036023,0.036023,0
2021-04-22,0.035977,0.035977,0.035977,0.035844,0.035844,0
2021-04-23,0.036167,0.036167,0.036167,0.035977,0.035977,0
2021-04-26,0.036316,0.036316,0.036225,0.036294,0.036294,0
2021-04-27,0.036191,0.036342,0.036160,0.036225,0.036225,0
2021-04-28,0.036337,0.036337,0.036314,0.036342,0.036342,0
2021-04-29,0.036530,0.036530,0.036362,0.036314,0.036314,0
2021-04-30,0.036354,0.036359,0.036354,0.036362,0.036362,0
2021-05-03,0.036210,0.036277,0.036210,0.036168,0.036168,0
2021-05-04,0.036273,0.036286,0.036273,0.036277,0.036277,0
2021-05-05,0.036305,0.036403,0.036305,0.036286,0.036286,0
2021-05-06,0.036388,0.036388,0.036388,0.036403,0.036403,0
2021-05-07,0.036359,0.036359,0.036359,0.036388,0.036388,0
2021-05-10,0.036624,0.036624,0.036351,0.036629,0.036629,0
2021-05-11,0.036254,0.036479,0.036254,0.036351,0.036351,0
2021-05-12,0.036422,0.036495,0.036371,0.036437,0.036437,0
2021-05-13,0.036358,0.036525,0.036358,0.036495,0.036495,0
2021-05-14,0.036535,0.036546,0.036535,0.036525,0.036525,0
2021-05-17,0.036601,0.036634,0.036601,0.036546,0.036546,0
2021-05-18,0.036796,0.036796,0.036796,0.036634,0.036634,0
2021-05-19,0.036767,0.036767,0.036767,0.036796,0.036796,0
2021-05-20,0.036732,0.036744,0.036732,0.036767,0.036767,0
2021-05-21,0.036784,0.036784,0.036784,0.036744,0.036744,0
2021-05-24,0.036677,0.036749,0.036677,0.036784,0.036784,0
2021-05-25,0.036777,0.036777,0.036754,0.036749,0.036749,0
2021-05-26,0.036729,0.036729,0.036617,0.036754,0.036754,0
2021-05-27,0.036484,0.036655,0.036484,0.036617,0.036617,0
2021-05-28,0.036594,0.036706,0.036594,0.036655,0.036655,0
2021-05-31,0.036739,0.036739,0.036724,0.036706,0.036706,0
2021-06-01,0.036849,0.036849,0.036770,0.036724,0.036724,0
2021-06-02,0.036767,0.036897,0.036767,0.036770,0.036770,0
2021-06-03,0.037018,0.037018,0.036934,0.036897,0.036897,0
2021-06-04,0.036738,0.037037,0.036738,0.036934,0.036934,0
2021-06-07,0.037207,0.037207,0.037135,0.037037,0.037037,0
2021-06-08,0.037180,0.037180,0.037180,0.037135,0.037135,0
2021-06-09,0.037266,0.037266,0.037266,0.037180,0.037180,0
2021-06-10,0.037205,0.037228,0.037205,0.037266,0.037266,0
2021-06-11,0.037251,0.037319,0.037251,0.037228,0.037228,0
2021-06-14,0.037192,0.037377,0.037192,0.037319,0.037319,0
2021-06-15,0.037384,0.037485,0.037384,0.037377,0.037377,0
2021-06-16,0.037498,0.037498,0.037274,0.037485,0.037485,0
2021-06-17,0.036880,0.037176,0.036880,0.037274,0.037274,0
2021-06-18,0.037112,0.037112,0.037112,0.037176,0.037176,0
2021-06-21,0.036986,0.037013,0.036986,0.037112,0.037112,0
2021-06-22,0.037052,0.037052,0.036878,0.037013,0.037013,0
2021-06-23,0.036993,0.037006,0.036993,0.036878,0.036878,0
2021-06-24,0.036963,0.036963,0.036665,0.037006,0.037006,0
2021-06-25,0.036622,0.036917,0.036622,0.036665,0.036665,0
2021-06-28,0.036911,0.036911,0.036858,0.036904,0.036904,0
2021-06-29,0.037127,0.037127,0.037127,0.036911,0.036911,0
2021-06-30,0.037010,0.037010,0.037010,0.037127,0.037127,0
2021-07-01,0.036851,0.036851,0.036851,0.037010,0.037010,0
2021-07-02,0.036819,0.036819,0.036819,0.036851,0.036851,0
2021-07-05,0.036904,0.037012,0.036904,0.036926,0.036926,0
2021-07-06,0.036955,0.037011,0.036955,0.037012,0.037012,0
2021-07-07,0.036954,0.037017,0.036954,0.037011,0.037011,0
2021-07-08,0.036919,0.036984,0.036919,0.037017,0.037017,0
2021-07-09,0.036970,0.036970,0.036936,0.036984,0.036984,0
2021-07-12,0.036987,0.037004,0.036987,0.036991,0.036991,0
2021-07-13,0.036918,0.036918,0.036918,0.037004,0.037004,0
2021-07-14,0.037003,0.037003,0.037003,0.036918,0.036918,0
2021-07-15,0.037097,0.037097,0.036999,0.037003,0.037003,0
2021-07-16,0.036977,0.037075,0.036977,0.036999,0.036999,0
2021-07-19,0.037078,0.037078,0.037066,0.037089,0.037089,0
2021-07-20,0.037125,0.037125,0.037090,0.037129,0.037129,0
2021-07-21,0.037087,0.037087,0.037065,0.037090,0.037090,0
2021-07-22,0.037112,0.037116,0.037112,0.037065,0.037065,0
2021-07-23,0.037089,0.037336,0.037089,0.037116,0.037116,0
2021-07-26,0.037340,0.037388,0.037340,0.037355,0.037355,0
2021-07-27,0.037437,0.037561,0.037437,0.037388,0.037388,0
2021-07-28,0.037641,0.037641,0.037581,0.037561,0.037561,0
2021-07-29,0.037709,0.037709,0.037557,0.037581,0.037581,0
2021-07-30,0.037586,0.037625,0.037586,0.037557,0.037557,0
2021-08-02,0.037522,0.037613,0.037522,0.037625,0.037625,0
2021-08-03,0.037551,0.037637,0.037551,0.037613,0.037613,0
2021-08-04,0.037560,0.037560,0.037479,0.037637,0.037637,0
2021-08-05,0.037409,0.037458,0.037409,0.037479,0.037479,0
2021-08-06,0.037401,0.037643,0.037401,0.037458,0.037458,0
2021-08-09,0.037471,0.037692,0.037471,0.037508,0.037508,0
2021-08-10,0.037634,0.037725,0.037634,0.037692,0.037692,0
2021-08-11,0.037693,0.037693,0.037649,0.037725,0.037725,0
2021-08-12,0.037742,0.037742,0.037737,0.037649,0.037649,0
2021-08-13,0.037734,0.037836,0.037734,0.037737,0.037737,0
2021-08-16,0.037978,0.037978,0.037865,0.037836,0.037836,0
2021-08-17,0.037806,0.037871,0.037806,0.037865,0.037865,0
2021-08-18,0.037908,0.037908,0.037908,0.037871,0.037871,0
2021-08-19,0.037895,0.037895,0.037895,0.037908,0.037908,0
2021-08-20,0.037871,0.037871,0.037871,0.037895,0.037895,0
2021-08-23,0.037832,0.037832,0.037832,0.037940,0.037940,0
2021-08-24,0.037873,0.037873,0.037851,0.037832,0.037832,0
2021-08-25,0.037855,0.037855,0.037771,0.037851,0.037851,0
2021-08-26,0.037848,0.037848,0.037651,0.037771,0.037771,0
2021-08-27,0.037557,0.037557,0.037490,0.037651,0.037651,0
2021-08-30,0.037633,0.037633,0.037594,0.037490,0.037490,0
2021-08-31,0.037615,0.037686,0.037524,0.037594,0.037594,0
2021-09-01,0.037395,0.037395,0.037361,0.037524,0.037524,0
2021-09-02,0.037439,0.037439,0.037410,0.037361,0.037361,0
2021-09-03,0.037507,0.037531,0.037507,0.037410,0.037410,0
2021-09-06,0.037548,0.037709,0.037548,0.037531,0.037531,0
2021-09-07,0.037841,0.037841,0.037841,0.037709,0.037709,0
2021-09-08,0.037746,0.037746,0.037746,0.037841,0.037841,0
2021-09-09,0.037786,0.037786,0.037786,0.037746,0.037746,0
2021-09-10,0.037775,0.037775,0.037775,0.037786,0.037786,0
2021-09-13,0.037689,0.037843,0.037689,0.037775,0.037775,0
2021-09-14,0.037945,0.037945,0.037909,0.037843,0.037843,0
2021-09-15,0.037909,0.037909,0.037897,0.037920,0.037920,0
2021-09-16,0.037868,0.037868,0.037817,0.037897,0.037897,0
2021-09-17,0.037790,0.037835,0.037790,0.037817,0.037817,0
2021-09-20,0.037667,0.037792,0.037667,0.037835,0.037835,0
2021-09-21,0.037841,0.037841,0.037825,0.037792,0.037792,0
2021-09-22,0.037771,0.037915,0.037771,0.037825,0.037825,0
2021-09-23,0.037772,0.037913,0.037772,0.037915,0.037915,0
2021-09-24,0.038017,0.038017,0.037776,0.037913,0.037913,0
2021-09-27,0.037716,0.037927,0.037716,0.037776,0.037776,0
2021-09-28,0.037871,0.037967,0.037871,0.037927,0.037927,0
2021-09-29,0.037964,0.037968,0.037964,0.037967,0.037967,0
2021-09-30,0.037792,0.037943,0.037792,0.037968,0.037968,0
2021-10-01,0.037927,0.037927,0.037926,0.037943,0.037943,0
2021-10-04,0.037989,0.038062,0.037989,0.037926,0.037926,0
2021-10-05,0.038030,0.038232,0.038030,0.038062,0.038062,0
2021-10-06,0.038217,0.038378,0.038217,0.038232,0.038232,0
2021-10-07,0.038436,0.038436,0.038336,0.038427,0.038427,0
2021-10-08,0.038323,0.038329,0.038323,0.038336,0.038336,0
2021-10-11,0.038373,0.038373,0.038306,0.038354,0.038354,0
2021-10-12,0.038252,0.038335,0.038252,0.038306,0.038306,0
2021-10-13,0.038295,0.038339,0.038295,0.038335,0.038335,0
2021-10-14,0.038466,0.038466,0.038286,0.038339,0.038339,0
2021-10-15,0.038224,0.038269,0.038224,0.038286,0.038286,0
2021-10-18,0.038193,0.038381,0.038193,0.038269,0.038269,0
2021-10-19,0.038495,0.038495,0.038471,0.038381,0.038381,0
2021-10-20,0.038388,0.038562,0.038388,0.038471,0.038471,0
2021-10-21,0.038636,0.038636,0.038465,0.038562,0.038562,0
2021-10-22,0.038412,0.038443,0.038412,0.038465,0.038465,0
2021-10-25,0.038455,0.038455,0.038252,0.038453,0.038453,0
2021-10-26,0.038186,0.038230,0.038186,0.038252,0.038252,0
2021-10-27,0.038161,0.038289,0.038161,0.038230,0.038230,0
2021-10-28,0.038275,0.038348,0.038275,0.038289,0.038289,0
2021-10-29,0.038604,0.038604,0.038456,0.038348,0.038348,0
2021-11-01,0.038144,0.038401,0.038144,0.038456,0.038456,0
2021-11-02,0.038479,0.038479,0.038396,0.038401,0.038401,0
2021-11-03,0.038333,0.038497,0.038333,0.038396,0.038396,0
2021-11-04,0.038549,0.038565,0.038549,0.038497,0.038497,0
2021-11-05,0.038551,0.038697,0.038551,0.038565,0.038565,0
2021-11-08,0.038765,0.038765,0.038737,0.038697,0.038697,0
2021-11-09,0.038754,0.038754,0.038694,0.038751,0.038751,0
2021-11-10,0.038733,0.038772,0.038733,0.038694,0.038694,0
2021-11-11,0.038534,0.038737,0.038534,0.038772,0.038772,0
2021-11-12,0.038620,0.038620,0.038605,0.038737,0.038737,0
2021-11-15,0.038647,0.038647,0.038312,0.038605,0.038605,0
2021-11-16,0.038216,0.038216,0.038216,0.038312,0.038312,0
2021-11-17,0.038156,0.038156,0.038071,0.038216,0.038216,0
2021-11-18,0.038146,0.038146,0.038115,0.038071,0.038071,0
2021-11-19,0.038149,0.038149,0.038008,0.038115,0.038115,0
2021-11-22,0.037935,0.037935,0.037856,0.038008,0.038008,0
2021-11-23,0.037730,0.037730,0.037566,0.037856,0.037856,0
2021-11-24,0.037543,0.037543,0.037494,0.037566,0.037566,0
2021-11-25,0.037467,0.037467,0.037380,0.037494,0.037494,0
2021-11-26,0.037366,0.037366,0.037274,0.037380,0.037380,0
2021-11-29,0.037297,0.037297,0.037110,0.037274,0.037274,0
2021-11-30,0.037117,0.037194,0.037117,0.037110,0.037110,0
2021-12-01,0.037103,0.037103,0.037018,0.037194,0.037194,0
2021-12-02,0.037027,0.037027,0.036993,0.037018,0.037018,0
2021-12-03,0.036871,0.037002,0.036871,0.036993,0.036993,0
2021-12-06,0.036951,0.036951,0.036893,0.037017,0.037017,0
2021-12-07,0.036852,0.036941,0.036852,0.036893,0.036893,0
2021-12-08,0.037019,0.037125,0.037019,0.036941,0.036941,0
2021-12-09,0.037341,0.037341,0.037279,0.037125,0.037125,0
2021-12-10,0.037412,0.037412,0.037412,0.037233,0.037233,0
2021-12-13,0.037522,0.037522,0.037519,0.037556,0.037556,0
2021-12-14,0.037549,0.037549,0.037406,0.037519,0.037519,0
2021-12-15,0.037253,0.037253,0.037067,0.037406,0.037406,0
2021-12-16,0.037121,0.037135,0.037121,0.037067,0.037067,0
2021-12-17,0.037185,0.037185,0.037049,0.037135,0.037135,0
2021-12-20,0.036789,0.037020,0.036789,0.036795,0.036795,0
2021-12-21,0.037054,0.037054,0.037045,0.037020,0.037020,0
2021-12-22,0.037045,0.037045,0.037041,0.037045,0.037045,0
2021-12-23,0.037174,0.037174,0.037071,0.037041,0.037041,0
2021-12-24,0.037106,0.037106,0.037106,0.037071,0.037071,0
2021-12-27,0.037069,0.037069,0.036996,0.037106,0.037106,0
2021-12-28,0.037042,0.037079,0.037042,0.036996,0.036996,0
2021-12-29,0.036974,0.037062,0.036974,0.037079,0.037079,0
2021-12-30,0.037227,0.037227,0.037006,0.037062,0.037062,0
2021-12-31,0.036995,0.037006,0.036995,0.037006,0.037006,0
2022-01-03,0.037143,0.037143,0.036998,0.037006,0.037006,0
2022-01-04,0.036848,0.037015,0.036848,0.036998,0.036998,0
2022-01-05,0.037031,0.037031,0.036752,0.037015,0.037015,0
2022-01-06,0.036753,0.036753,0.036723,0.036752,0.036752,0
2022-01-07,0.036687,0.036721,0.036687,0.036723,0.036723,0
2022-01-10,0.036874,0.036874,0.036737,0.036906,0.036906,0
2022-01-11,0.036774,0.036774,0.036678,0.036737,0.036737,0
2022-01-12,0.036771,0.036771,0.036415,0.036678,0.036678,0
2022-01-13,0.036655,0.036655,0.036369,0.036415,0.036415,0
2022-01-14,0.036394,0.036394,0.036101,0.036369,0.036369,0
2022-01-17,0.035941,0.035941,0.035811,0.036101,0.036101,0
2022-01-18,0.035824,0.035824,0.035463,0.035811,0.035811,0
2022-01-19,0.035268,0.035501,0.035268,0.035463,0.035463,0
2022-01-20,0.035575,0.035635,0.035575,0.035501,0.035501,0
2022-01-21,0.035570,0.035643,0.035570,0.035635,0.035635,0
2022-01-24,0.035676,0.035676,0.035521,0.035643,0.035643,0
2022-01-25,0.035569,0.035569,0.035184,0.035521,0.035521,0
2022-01-26,0.035287,0.035287,0.035059,0.035184,0.035184,0
2022-01-27,0.034916,0.034916,0.034816,0.035059,0.035059,0
2022-01-28,0.034764,0.035280,0.034764,0.034816,0.034816,0
2022-01-31,0.035335,0.035524,0.035335,0.035309,0.035309,0
2022-02-01,0.035744,0.035744,0.035553,0.035524,0.035524,0
2022-02-02,0.035567,0.035575,0.035567,0.035553,0.035553,0
2022-02-03,0.035525,0.035741,0.035525,0.035575,0.035575,0
2022-02-04,0.036252,0.036252,0.035899,0.035741,0.035741,0
2022-02-07,0.035794,0.036081,0.035794,0.035899,0.035899,0
2022-02-08,0.036049,0.036092,0.036049,0.036081,0.036081,0
2022-02-09,0.036082,0.036105,0.036082,0.036092,0.036092,0
2022-02-10,0.036059,0.036240,0.036059,0.036105,0.036105,0
2022-02-11,0.036143,0.036143,0.036024,0.036240,0.036240,0
2022-02-14,0.035896,0.035896,0.035372,0.035882,0.035882,0
2022-02-15,0.035384,0.035818,0.035384,0.035372,0.035372,0
2022-02-16,0.035833,0.035916,0.035833,0.035818,0.035818,0
2022-02-17,0.035914,0.035914,0.035645,0.035916,0.035916,0
2022-02-18,0.035630,0.035630,0.035621,0.035645,0.035645,0
2022-02-21,0.035595,0.035595,0.035405,0.035621,0.035621,0
2022-02-22,0.035266,0.035266,0.034882,0.035405,0.035405,0
2022-02-23,0.034847,0.034847,0.034367,0.034882,0.034882,0
2022-02-24,0.034220,0.034220,0.033741,0.034367,0.034367,0
2022-02-25,0.033838,0.033838,0.033655,0.033741,0.033741,0
2022-02-28,0.033535,0.033562,0.033535,0.033827,0.033827,0
2022-03-01,0.033588,0.033588,0.033588,0.033562,0.033562,0
2022-03-02,0.033589,0.033589,0.033589,0.033588,0.033588,0
2022-03-03,0.033602,0.033602,0.033602,0.033589,0.033589,0
2022-03-04,0.033387,0.033556,0.033387,0.033518,0.033518,0
2022-03-07,0.033174,0.033648,0.033174,0.033423,0.033423,0
2022-03-08,0.033638,0.033641,0.033638,0.033648,0.033648,0
2022-03-09,0.033659,0.033659,0.033576,0.033641,0.033641,0
2022-03-10,0.033830,0.034343,0.033830,0.033576,0.033576,0
2022-03-11,0.034168,0.034393,0.034168,0.034343,0.034343,0
2022-03-14,0.034040,0.034365,0.034040,0.034393,0.034393,0
2022-03-15,0.034371,0.034371,0.034355,0.034365,0.034365,0
2022-03-16,0.034277,0.034277,0.034223,0.034355,0.034355,0
2022-03-17,0.034353,0.034353,0.034065,0.034223,0.034223,0
2022-03-18,0.034199,0.034342,0.034199,0.034065,0.034065,0
2022-03-21,0.034402,0.034402,0.034327,0.034342,0.034342,0
2022-03-22,0.034220,0.034438,0.034220,0.034327,0.034327,0
2022-03-23,0.034415,0.034415,0.034342,0.034419,0.034419,0
2022-03-24,0.034420,0.034420,0.034306,0.034342,0.034342,0
2022-03-25,0.034164,0.034164,0.034164,0.034306,0.034306,0
2022-03-28,0.034036,0.034202,0.034036,0.034081,0.034081,0
2022-03-29,0.034140,0.034349,0.034140,0.034202,0.034202,0
2022-03-30,0.034490,0.034490,0.034153,0.034349,0.034349,0
2022-03-31,0.034289,0.034289,0.034214,0.034153,0.034153,0
2022-04-01,0.034104,0.034306,0.034104,0.034214,0.034214,0
2022-04-04,0.034272,0.034342,0.034272,0.034268,0.034268,0
2022-04-05,0.034254,0.034339,0.034254,0.034342,0.034342,0
2022-04-06,0.034099,0.034340,0.034099,0.034339,0.034339,0
2022-04-07,0.034334,0.034339,0.034334,0.034340,0.034340,0
2022-04-08,0.034234,0.034321,0.034234,0.034339,0.034339,0
2022-04-11,0.034344,0.034344,0.034303,0.034321,0.034321,0
2022-04-12,0.034212,0.034212,0.034185,0.034303,0.034303,0
2022-04-13,0.034030,0.034355,0.034030,0.034185,0.034185,0
2022-04-14,0.034522,0.034522,0.034331,0.034355,0.034355,0
2022-04-15,0.034033,0.034033,0.034033,0.034331,0.034331,0
2022-04-18,0.034005,0.034005,0.034005,0.034033,0.034033,0
2022-04-19,0.033935,0.034177,0.033935,0.034005,0.034005,0
2022-04-20,0.034198,0.034323,0.034198,0.034177,0.034177,0
2022-04-21,0.034270,0.034287,0.034270,0.034323,0.034323,0
2022-04-22,0.034149,0.034359,0.034149,0.034146,0.034146,0
2022-04-25,0.034297,0.034297,0.033366,0.034245,0.034245,0
2022-04-26,0.033385,0.033385,0.033334,0.033366,0.033366,0
2022-04-27,0.033211,0.033343,0.033211,0.033334,0.033334,0
2022-04-28,0.033146,0.033400,0.033146,0.033343,0.033343,0
2022-04-29,0.033428,0.033428,0.033372,0.033400,0.033400,0
2022-05-02,0.033262,0.034332,0.033262,0.033372,0.033372,0
2022-05-03,0.034340,0.034508,0.034336,0.034332,0.034332,0
2022-05-04,0.034418,0.034418,0.034345,0.034508,0.034508,0
2022-05-05,0.034621,0.034621,0.034295,0.034356,0.034356,0
2022-05-06,0.034164,0.034164,0.033374,0.034295,0.034295,0
2022-05-09,0.033151,0.033342,0.033151,0.033374,0.033374,0
2022-05-10,0.033413,0.033413,0.033402,0.033342,0.033342,0
2022-05-11,0.033304,0.033392,0.033304,0.033402,0.033402,0
2022-05-12,0.033300,0.034185,0.033300,0.033392,0.033392,0
2022-05-13,0.033987,0.034230,0.033987,0.034185,0.034185,0
2022-05-16,0.034278,0.034311,0.034171,0.034230,0.034230,0
2022-05-17,0.034211,0.034211,0.034211,0.034171,0.034171,0
2022-05-18,0.034174,0.034174,0.034174,0.034211,0.034211,0
2022-05-19,0.034158,0.034158,0.034158,0.034174,0.034174,0
2022-05-20,0.034147,0.034147,0.034147,0.034158,0.034158,0
2022-05-23,0.034155,0.034170,0.034155,0.034147,0.034147,0
2022-05-24,0.034153,0.034322,0.034153,0.034170,0.034170,0
2022-05-25,0.034384,0.034384,0.034193,0.034322,0.034322,0
2022-05-26,0.034323,0.034324,0.034323,0.034193,0.034193,0
2022-05-27,0.034195,0.034195,0.034195,0.034324,0.034324,0
2022-05-30,0.034272,0.034272,0.034184,0.034195,0.034195,0
2022-05-31,0.034078,0.034175,0.034078,0.034184,0.034184,0
2022-06-01,0.034275,0.034275,0.034201,0.034175,0.034175,0
2022-06-02,0.034001,0.034187,0.034001,0.034201,0.034201,0
2022-06-03,0.034400,0.034400,0.034327,0.034187,0.034187,0
2022-06-06,0.034262,0.034262,0.034192,0.034273,0.034273,0
2022-06-07,0.034054,0.034165,0.034054,0.034192,0.034192,0
2022-06-08,0.034229,0.034229,0.034204,0.034165,0.034165,0
2022-06-09,0.034171,0.034172,0.034171,0.034204,0.034204,0
2022-06-10,0.033879,0.034158,0.033879,0.034172,0.034172,0
2022-06-13,0.033826,0.034163,0.033826,0.033930,0.033930,0
2022-06-14,0.034028,0.034187,0.034028,0.034163,0.034163,0
2022-06-15,0.034177,0.034186,0.034177,0.034187,0.034187,0
2022-06-16,0.034083,0.034157,0.034083,0.034186,0.034186,0
2022-06-17,0.034623,0.034623,0.034186,0.034157,0.034157,0
2022-06-20,0.034096,0.034164,0.034096,0.034109,0.034109,0
2022-06-21,0.034179,0.034179,0.034172,0.034164,0.034164,0
2022-06-22,0.034046,0.034352,0.034046,0.034172,0.034172,0
2022-06-23,0.034523,0.034523,0.034166,0.034352,0.034352,0
2022-06-24,0.034221,0.034221,0.034193,0.034166,0.034166,0
2022-06-27,0.034263,0.034263,0.034167,0.034193,0.034193,0
2022-06-28,0.034148,0.034170,0.034148,0.034167,0.034167,0
2022-06-29,0.033987,0.034222,0.033987,0.034170,0.034170,0
2022-06-30,0.033950,0.034213,0.033950,0.034222,0.034222,0
2022-07-01,0.034440,0.034440,0.034185,0.034213,0.034213,0
2022-07-04,0.034123,0.034180,0.034123,0.034185,0.034185,0
2022-07-05,0.034118,0.034187,0.034118,0.034180,0.034180,0
2022-07-06,0.034079,0.034182,0.034079,0.034187,0.034187,0
2022-07-07,0.034163,0.034193,0.034163,0.034182,0.034182,0
2022-07-08,0.034177,0.034320,0.034177,0.034193,0.034193,0
2022-07-11,0.034245,0.034245,0.034130,0.034347,0.034347,0
2022-07-12,0.033944,0.034217,0.033944,0.034130,0.034130,0
2022-07-13,0.034237,0.034237,0.034195,0.034217,0.034217,0
2022-07-14,0.034062,0.034216,0.034062,0.034195,0.034195,0
2022-07-15,0.034234,0.034234,0.034176,0.034216,0.034216,0
2022-07-18,0.034301,0.034301,0.034216,0.034243,0.034243,0
2022-07-19,0.034123,0.034181,0.034123,0.034216,0.034216,0
2022-07-20,0.034125,0.034219,0.034125,0.034181,0.034181,0
2022-07-21,0.033807,0.033848,0.033716,0.034219,0.034219,0
2022-07-22,0.033848,0.034015,0.027408,0.033807,0.033807,0
2022-07-25,0.027459,0.027575,0.027459,0.027545,0.027545,0
2022-07-26,0.027552,0.027552,0.027396,0.027575,0.027575,0
2022-07-27,0.027365,0.027365,0.027339,0.027396,0.027396,0
2022-07-28,0.027402,0.027402,0.027328,0.027339,0.027339,0
