Date,Open,High,Low,Close*,Adj Close**,Volume
06/30/21,1761.1,1770.8,1759.2,1770.8,1770.8,51
06/29/21,1776.8,1777.1,1752.1,1762.8,1762.8,419
06/28/21,1779.6,1779.6,1779.6,1779.6,1779.6,888
06/25/21,1777.7,1788,1775.2,1776.6,1776.6,35
06/24/21,1778.9,1786.4,1775.6,1775.6,1775.6,78
06/23/21,1780.7,1793.2,1780.6,1782.3,1782.3,136
06/22/21,1783.4,1786.9,1775.9,1776.3,1776.3,101
06/21/21,1768.8,1785.2,1766.8,1781.8,1781.8,38
06/18/21,1775.7,1792.4,1767.9,1767.9,1767.9,354
06/17/21,1811.8,1823.3,1769.6,1773.8,1773.8,1135
06/16/21,1859.4,1860.1,1809.2,1859.5,1859.5,117
06/15/21,1866.4,1867.2,1854.4,1854.5,1854.5,78
06/14/21,1866.2,1866.6,1846.5,1864,1864,41
06/11/21,1900.9,1902.3,1875.2,1877.4,1877.4,349
06/10/21,1887.7,1899.8,1871.5,1894.2,1894.2,186
06/09/21,1894.9,1897.7,1889.2,1893.2,1893.2,148
06/08/21,1896.5,1902.9,1890,1892.2,1892.2,930
06/07/21,1890.5,1899.7,1883.2,1896.8,1896.8,87
06/04/21,1869.3,1895.5,1854,1889.8,1889.8,367
06/03/21,1908.8,1908.8,1865,1871.2,1871.2,1021
06/02/21,1899.2,1908.8,1896,1907.5,1907.5,1267
06/01/21,1905.1,1916.2,1892.8,1902.9,1902.9,640
05/28/21,1897.5,1905.4,1881.9,1902.5,1902.5,2415
05/27/21,1896.8,1903.9,1888.2,1895.7,1895.7,35794
05/26/21,1901.3,1901.3,1901.3,1901.3,1901.3,170526
05/25/21,1882.5,1898.1,1882.5,1898.1,1898.1,56
05/24/21,1882.1,1884.6,1882.1,1884.6,1884.6,39
05/21/21,1872.1,1876.7,1872.1,1876.7,1876.7,5
05/20/21,1865.5,1885,1864.8,1881.8,1881.8,85
05/19/21,1866.4,1884.9,1863.6,1881.3,1881.3,348
05/18/21,1870.5,1870.5,1867.8,1867.8,1867.8,3
05/17/21,1849.9,1867.5,1847.2,1867.5,1867.5,13
05/14/21,1824.5,1842.9,1824.5,1837.9,1837.9,41
05/13/21,1814.7,1826.8,1814.1,1823.8,1823.8,100
05/12/21,1825.2,1825.2,1821.7,1822.6,1822.6,3
05/11/21,1837.2,1838.1,1831.6,1835.9,1835.9,420
05/10/21,1835.6,1845.6,1835.4,1837.5,1837.5,13
05/07/21,1842.9,1842.9,1831.1,1831.1,1831.1,2
05/06/21,1788.9,1815.5,1787.6,1815.5,1815.5,13
05/05/21,1781.5,1784.1,1779.2,1784.1,1784.1,57
05/04/21,1788.2,1788.5,1774.8,1775.8,1775.8,182
05/03/21,1788.5,1793,1788.5,1791.4,1791.4,18
04/30/21,1771.8,1771.8,1763.9,1767.3,1767.3,18
04/29/21,1781,1789,1758.6,1768.1,1768.1,196
04/28/21,1768.2,1774,1764.6,1773.2,1773.2,756
04/27/21,1780,1782,1777.7,1778,1778,117
04/26/21,1778,1779.7,1770.8,1779.2,1779.2,549
04/23/21,1786.1,1794.5,1772,1777,1777,332
04/22/21,1794.2,1794.2,1779.5,1781.2,1781.2,159
04/21/21,1783,1794.1,1777.7,1792.3,1792.3,250
04/20/21,1769.3,1777.3,1765.5,1777.3,1777.3,1464
04/19/21,1782.1,1788.5,1769.4,1769.4,1769.4,144
04/16/21,1770.4,1779.5,1770.1,1779,1779,625
04/15/21,1740.1,1767.9,1740.1,1765.4,1765.4,368
04/14/21,1741.3,1745.9,1732.7,1734.9,1734.9,1037
04/13/21,1733.8,1746.9,1722.1,1746.2,1746.2,367
04/12/21,1740.8,1740.8,1726.7,1731.2,1731.2,40
04/09/21,1750.8,1750.8,1733.3,1743.3,1743.3,484
04/08/21,1736,1758,1734.6,1756.8,1756.8,1298
04/07/21,1742.7,1742.7,1733.7,1740.1,1740.1,557
04/06/21,1726.9,1744.8,1726.9,1741.5,1741.5,890
04/05/21,1727.9,1729.7,1721.9,1727,1727,275
04/01/21,1706.8,1728.8,1706.4,1726.5,1726.5,720
03/31/21,1683.7,1713.8,1676.5,1713.8,1713.8,762
03/30/21,1711,1712.6,1676.5,1683.9,1683.9,25316
03/29/21,1712.1,1712.1,1712.1,1712.1,1712.1,135457
03/26/21,1721.3,1732.2,1721.3,1732.2,1732.2,33
03/25/21,1732.7,1733.2,1724.5,1724.9,1724.9,15
03/24/21,1727.5,1732.9,1727.5,1732.9,1732.9,26
03/23/21,1724.7,1724.7,1724.7,1724.7,1724.7,6
03/21/21,1737.8,1737.8,1737.8,1737.8,1737.8,51
03/19/21,1742.2,1742.2,1733.6,1741.4,1741.4,13
03/18/21,1745.8,1750.3,1721.8,1732.2,1732.2,138
03/17/21,1735.3,1750.1,1725.6,1726.8,1726.8,488
03/16/21,1732.3,1733.9,1726,1730.6,1730.6,729
03/15/21,1729.5,1731.9,1722.8,1728.9,1728.9,147
03/12/21,1715.9,1722.5,1699,1719.5,1719.5,80
03/11/21,1725.6,1737.5,1720.2,1722.3,1722.3,18
03/10/21,1713.6,1722.9,1711,1721.5,1721.5,412
03/09/21,1686.2,1717.5,1685.2,1716.6,1716.6,335
03/08/21,1704.7,1705.4,1673.7,1677.7,1677.7,1290
03/05/21,1690.6,1701,1685,1698,1698,302
03/04/21,1706.5,1717.4,1700.2,1700.2,1700.2,521
03/03/21,1730,1732.4,1703.5,1715.3,1715.3,501
03/02/21,1709.4,1733.1,1708.7,1733.1,1733.1,867
03/01/21,1737.1,1747,1720.3,1722.5,1722.5,407
02/26/21,1768.1,1768.2,1718.8,1728.1,1728.1,1593
02/25/21,1801.5,1802,1766.7,1774.4,1774.4,1049
02/24/21,1805.8,1805.8,1796.4,1796.4,1796.4,1500
02/23/21,1809.6,1811.3,1796.4,1804.4,1804.4,569
02/22/21,1784,1807.8,1784,1806.7,1806.7,165
02/19/21,1764.3,1787.6,1764.3,1775.8,1775.8,118
02/18/21,1776.1,1784.6,1766,1773.4,1773.4,587
02/17/21,1785.8,1789.7,1768.8,1771.1,1771.1,614
02/16/21,1820.9,1823.4,1787.3,1797.2,1797.2,1141
02/12/21,1825,1827.5,1809.2,1821.6,1821.6,259
02/11/21,1840.5,1845,1820.9,1824.9,1824.9,602
02/10/21,1842.6,1851.1,1837,1840.6,1840.6,543
02/09/21,1841.9,1843.3,1830.7,1835.3,1835.3,184
02/08/21,1816.3,1836.7,1809,1831.9,1831.9,254
02/05/21,1794.3,1813.5,1790.9,1810.9,1810.9,1278
02/04/21,1832.2,1832.2,1782.8,1788.9,1788.9,2375
02/03/21,1834.8,1842.4,1829.8,1832.2,1832.2,1195
02/02/21,1859.6,1861.3,1827.6,1830.5,1830.5,1293
02/01/21,1866.6,1871.9,1850,1860.8,1860.8,1494
01/29/21,1842,1876,1838.7,1847.3,1847.3,1634
01/28/21,1843.4,1862.9,1831.5,1837.9,1837.9,27283
01/27/21,1844.9,1844.9,1844.9,1844.9,1844.9,195540
01/26/21,1855.8,1855.8,1850.7,1850.7,1850.7,59
01/25/21,1864.7,1864.7,1851.8,1854.9,1854.9,26
01/22/21,1854.9,1855.7,1852.7,1855.7,1855.7,8
01/21/21,1865.3,1868,1865.3,1865.3,1865.3,6
01/20/21,1847.8,1866.6,1844.4,1865.9,1865.9,16
01/19/21,1802,1842.9,1802,1839.5,1839.5,13
01/15/21,1829.4,1829.4,1825,1829.3,1829.3,31
01/14/21,1836.7,1850.7,1836.7,1850.3,1850.3,149
01/13/21,1858,1858.6,1853.6,1853.6,1853.6,189
01/12/21,1849,1859.7,1839.4,1842.9,1842.9,176
01/11/21,1826.5,1849.6,1826.5,1849.6,1849.6,20
01/08/21,1908,1908,1834.1,1834.1,1834.1,60
01/07/21,1922.6,1926.7,1912,1912.3,1912.3,122
01/06/21,1952,1959.9,1901.5,1906.9,1906.9,331
01/05/21,1941.7,1952.7,1941.3,1952.7,1952.7,113
01/04/21,1912.2,1945.1,1912.2,1944.7,1944.7,154
